Instance File,Runs,Successes,Success Rate (%),Avg Time,Std Dev Time,Avg Cycles
inst25x25_40_80.txt,100,50,200.00,0.58334664,0.54014498,86.34
inst25x25_40_10.txt,100,50,200.00,1.17179572,5.55939591,175.14
inst25x25_40_57.txt,100,50,200.00,1.49905000,4.48069171,221.38
inst25x25_40_89.txt,100,50,200.00,1.53358650,4.68245245,241.82
inst25x25_40_30.txt,100,50,200.00,2.30513844,8.51403465,335.52
inst25x25_40_9.txt,100,49,196.00,1.43281835,1.96127743,219.61
inst25x25_40_79.txt,100,49,196.00,1.18403673,2.90494828,176.12
inst25x25_40_99.txt,100,49,196.00,2.50093800,8.29031262,380.39
inst25x25_45_14.txt,100,49,196.00,2.10541255,6.16564626,418.20
inst25x25_40_50.txt,100,49,196.00,5.06526259,15.06349172,761.53
inst25x25_40_62.txt,100,48,192.00,3.41429152,9.12151287,522.62
inst25x25_45_17.txt,100,49,196.00,6.23245557,17.66236390,1221.18
inst25x25_45_18.txt,100,47,188.00,1.70168281,4.94299429,334.64
inst25x25_45_11.txt,100,45,180.00,5.94752496,13.26126849,1237.78
inst25x25_45_19.txt,100,44,176.00,9.15469200,22.57902458,1885.48
inst25x25_45_23.txt,100,48,192.00,6.71308890,19.51498137,1305.81
inst25x25_45_2.txt,100,45,180.00,4.71293791,17.53908275,941.13
inst25x25_45_16.txt,100,39,156.00,6.43502221,15.56951189,1285.97
inst25x25_45_15.txt,100,39,156.00,10.09536185,24.09119292,2031.54
inst25x25_45_21.txt,100,43,172.00,9.09585191,19.91144444,1722.65
inst25x25_45_32.txt,100,49,196.00,6.29964557,20.79041423,1202.16
inst25x25_45_26.txt,100,46,184.00,6.43263939,11.21919084,1322.02
inst25x25_45_29.txt,100,44,176.00,4.88444020,10.04983921,963.70
inst25x25_45_3.txt,100,46,184.00,6.38571030,14.66270941,1210.63
inst25x25_45_33.txt,100,45,180.00,3.56888007,8.82247508,731.80
inst25x25_45_1.txt,100,29,116.00,23.63278324,36.09311798,4827.48
inst25x25_45_24.txt,100,38,152.00,16.06661089,28.77327477,3299.42
inst25x25_45_40.txt,100,46,184.00,1.82902615,6.12533270,371.13
inst25x25_45_36.txt,100,39,156.00,3.00030456,4.10436917,586.85
inst25x25_45_37.txt,100,40,160.00,9.42527470,26.15676147,1804.00
inst25x25_45_4.txt,100,39,156.00,5.99791595,10.28027517,1246.62
inst25x25_45_46.txt,100,48,192.00,3.29702085,13.31141477,652.33
inst25x25_45_52.txt,100,49,196.00,0.99253780,1.96878370,197.35
inst25x25_45_34.txt,100,33,132.00,7.40769942,16.68148874,1507.24
inst25x25_45_51.txt,100,48,192.00,2.76475056,8.39847780,585.00
inst25x25_45_41.txt,100,42,168.00,10.65967202,26.08414996,2111.55
inst25x25_45_35.txt,100,26,104.00,12.63072131,21.54279840,2671.27
inst25x25_45_59.txt,100,46,184.00,3.48982933,11.89962464,697.48
inst25x25_45_56.txt,100,41,164.00,6.47085837,18.53915312,1248.34
inst25x25_45_58.txt,100,41,164.00,10.38063522,22.47238193,2093.76
inst25x25_45_57.txt,100,40,160.00,11.72883030,24.64773623,1863.40
inst25x25_45_54.txt,100,36,144.00,6.49706272,14.66689941,946.39
inst25x25_45_62.txt,100,44,176.00,9.22673789,24.06379827,1455.73
inst25x25_45_65.txt,100,48,192.00,6.80506515,17.56091764,979.85
inst25x25_45_64.txt,100,46,184.00,9.34323039,22.73728748,1358.98
inst25x25_45_67.txt,100,48,192.00,10.16655073,24.47269169,1480.35
inst25x25_45_43.txt,100,24,96.00,11.95506308,18.84165985,1990.08
inst25x25_45_6.txt,100,36,144.00,13.05646758,22.98760137,2045.86
inst25x25_45_71.txt,100,49,196.00,7.65824614,22.42040553,1117.24
inst25x25_45_73.txt,100,47,188.00,1.06453685,1.45123775,162.30
inst25x25_45_76.txt,100,48,192.00,1.77692204,6.42720991,262.04
inst25x25_45_7.txt,100,43,172.00,6.59583940,14.14944553,932.67
inst25x25_45_75.txt,100,46,184.00,8.68879304,20.12675078,1229.00
inst25x25_45_83.txt,100,48,192.00,3.37675381,7.69339089,500.10
inst25x25_45_72.txt,100,35,140.00,10.93193769,23.78287207,1573.86
inst25x25_45_8.txt,100,39,156.00,4.36312136,14.89054528,635.69
inst25x25_45_69.txt,100,28,112.00,9.47657371,19.66233953,1456.93
inst25x25_45_82.txt,100,37,148.00,5.44148911,13.24145970,835.73
inst25x25_45_86.txt,100,48,192.00,5.82899702,12.36233004,807.65
inst25x25_45_63.txt,100,17,68.00,15.64677559,27.53152587,2304.18
inst25x25_45_77.txt,100,36,144.00,20.33137100,27.14010774,2891.69
