Instance File,Runs,Successes,Success Rate (%),Avg Time,Std Dev Time,Avg Cycles
16x16_02230.txt,100,100,100.00,0.02674341,0.04074796,19.81
16x16_02214.txt,100,100,100.00,0.02806863,0.04873217,23.02
16x16_02223.txt,100,100,100.00,0.02951330,0.05448478,22.46
16x16_02211.txt,100,100,100.00,0.03960469,0.07897194,32.88
16x16_02203.txt,100,100,100.00,0.04278081,0.09353161,32.26
16x16_02251.txt,100,100,100.00,0.02163216,0.03712845,16.46
16x16_02205.txt,100,100,100.00,0.07509211,0.11981057,52.65
16x16_02265.txt,100,100,100.00,0.00686816,0.02455785,4.41
16x16_02234.txt,100,100,100.00,0.04453280,0.06652729,33.59
16x16_02228.txt,100,100,100.00,0.10626122,0.10536511,75.68
16x16_02281.txt,100,100,100.00,0.02815870,0.05713940,20.78
16x16_02291.txt,100,100,100.00,0.01082793,0.01695917,8.69
16x16_02280.txt,100,100,100.00,0.04813266,0.07985992,32.81
16x16_02288.txt,100,100,100.00,0.05929887,0.07233979,44.58
16x16_02256.txt,100,100,100.00,0.10391032,0.13214657,71.59
16x16_02300.txt,100,100,100.00,0.02456348,0.05056860,19.35
16x16_02233.txt,100,100,100.00,0.13177000,0.27274261,88.20
16x16_02333.txt,100,100,100.00,0.00608875,0.00409124,4.12
16x16_02314.txt,100,100,100.00,0.02385333,0.04209161,17.73
16x16_02330.txt,100,100,100.00,0.02214583,0.04911925,17.86
16x16_02297.txt,100,100,100.00,0.06633121,0.08587520,48.32
16x16_02292.txt,100,100,100.00,0.07968460,0.13480028,56.69
16x16_02338.txt,100,100,100.00,0.02680965,0.04351866,20.56
16x16_02237.txt,100,100,100.00,0.16213317,0.16068621,102.39
16x16_02355.txt,100,100,100.00,0.01254938,0.02297496,9.85
16x16_02350.txt,100,100,100.00,0.04196157,0.08104298,32.45
16x16_02370.txt,100,100,100.00,0.02145563,0.04976811,15.50
16x16_02374.txt,100,100,100.00,0.03687849,0.06584071,25.72
16x16_02367.txt,100,100,100.00,0.06651247,0.13177804,42.32
16x16_02383.txt,100,100,100.00,0.02558730,0.07478373,19.06
16x16_02379.txt,100,100,100.00,0.07987763,0.11738000,59.31
16x16_02388.txt,100,100,100.00,0.04871757,0.07352231,40.07
16x16_02395.txt,100,100,100.00,0.01621081,0.03233254,11.69
16x16_02371.txt,100,100,100.00,0.13113485,0.21437656,89.98
16x16_02407.txt,100,100,100.00,0.01916215,0.04421666,16.44
16x16_02418.txt,100,100,100.00,0.03732362,0.07888015,25.56
16x16_02357.txt,100,100,100.00,0.19818686,0.30017761,120.40
16x16_02411.txt,100,100,100.00,0.08810593,0.11310387,62.07
16x16_02436.txt,100,100,100.00,0.03739510,0.06518791,26.67
16x16_02446.txt,100,100,100.00,0.00459000,0.01060906,2.89
16x16_02435.txt,100,100,100.00,0.05185187,0.06740987,35.89
16x16_02449.txt,100,100,100.00,0.00991106,0.01514453,5.63
16x16_02451.txt,100,100,100.00,0.02621738,0.04978263,20.23
16x16_02349.txt,100,100,100.00,0.35984254,0.48630557,215.07
16x16_02452.txt,100,100,100.00,0.04799438,0.07416926,34.31
16x16_02456.txt,100,100,100.00,0.05679184,0.09921606,36.92
16x16_02454.txt,100,100,100.00,0.07797340,0.10179808,52.10
16x16_02448.txt,100,100,100.00,0.17521732,0.18013388,122.30
16x16_02467.txt,100,100,100.00,0.03481823,0.06045938,27.39
16x16_02468.txt,100,100,100.00,0.04935400,0.06995209,31.99
16x16_02475.txt,100,100,100.00,0.02894995,0.07185728,19.52
16x16_02443.txt,100,100,100.00,0.24116222,0.35480651,153.78
16x16_02471.txt,100,100,100.00,0.05682929,0.10056951,42.60
16x16_02390.txt,100,100,100.00,0.39666165,0.43292350,261.62
16x16_02478.txt,100,100,100.00,0.00727699,0.00961585,5.56
16x16_02477.txt,100,100,100.00,0.02856837,0.06325832,20.05
16x16_02491.txt,100,100,100.00,0.01060511,0.01496599,9.78
16x16_02507.txt,100,100,100.00,0.03800929,0.06755651,29.88
16x16_02534.txt,100,100,100.00,0.00988239,0.01617371,8.17
16x16_02536.txt,100,100,100.00,0.01626560,0.05075487,12.42
16x16_02483.txt,100,100,100.00,0.09656101,0.13442508,67.33
16x16_02544.txt,100,100,100.00,0.02340431,0.03534933,16.48
16x16_02561.txt,100,100,100.00,0.03517763,0.08340327,24.59
16x16_02354.txt,100,100,100.00,0.65332073,0.70461157,401.16
16x16_02567.txt,100,100,100.00,0.03141594,0.06969556,21.19
16x16_02558.txt,100,100,100.00,0.09894023,0.14842773,75.04
16x16_02563.txt,100,100,100.00,0.05630576,0.10859647,37.47
16x16_02522.txt,100,100,100.00,0.20155423,0.22542120,125.26
16x16_02526.txt,100,100,100.00,0.21249223,0.24634236,134.12
16x16_02571.txt,100,100,100.00,0.03411835,0.06172286,21.55
16x16_02572.txt,100,100,100.00,0.07680584,0.11493100,53.92
