Instance File,Runs,Successes,Success Rate (%),Avg Time,Std Dev Time,Avg Cycles
16x16_02223.txt,100,100,100.00,0.01834390,0.03331937,14.65
16x16_02211.txt,100,100,100.00,0.02402227,0.06313999,19.29
16x16_02230.txt,100,100,100.00,0.02794820,0.04407107,20.60
16x16_02203.txt,100,100,100.00,0.03100818,0.06652183,22.42
16x16_02214.txt,100,100,100.00,0.03252178,0.06322513,25.80
16x16_02251.txt,100,100,100.00,0.02476857,0.04616416,18.29
16x16_02265.txt,100,100,100.00,0.00563074,0.00889186,3.31
16x16_02205.txt,100,100,100.00,0.07232793,0.11771858,49.46
16x16_02234.txt,100,100,100.00,0.04544266,0.07848409,34.57
16x16_02228.txt,100,100,100.00,0.09601278,0.12544830,66.34
16x16_02281.txt,100,100,100.00,0.02663405,0.04895288,19.55
16x16_02280.txt,100,100,100.00,0.03289005,0.06856070,22.75
16x16_02291.txt,100,100,100.00,0.00962087,0.01230447,7.59
16x16_02256.txt,100,100,100.00,0.09825686,0.13267124,65.70
16x16_02300.txt,100,100,100.00,0.02403268,0.04583520,17.69
16x16_02233.txt,100,100,100.00,0.12611100,0.19479043,83.01
16x16_02288.txt,100,100,100.00,0.07354989,0.08377536,51.86
16x16_02330.txt,100,100,100.00,0.01585815,0.02819273,13.57
16x16_02333.txt,100,100,100.00,0.00594946,0.00675896,4.84
16x16_02314.txt,100,100,100.00,0.02118261,0.03279170,15.87
16x16_02292.txt,100,100,100.00,0.05577537,0.08110924,39.22
16x16_02237.txt,100,100,100.00,0.14395801,0.15550196,89.34
16x16_02297.txt,100,100,100.00,0.06622713,0.09062726,47.48
16x16_02355.txt,100,100,100.00,0.01432044,0.02308447,10.93
16x16_02338.txt,100,100,100.00,0.02660351,0.03533153,21.06
16x16_02370.txt,100,100,100.00,0.01061268,0.03153899,7.74
16x16_02350.txt,100,100,100.00,0.06021882,0.10011036,43.78
16x16_02374.txt,100,100,100.00,0.02883024,0.04533024,20.14
16x16_02367.txt,100,100,100.00,0.05790841,0.10642215,36.77
16x16_02383.txt,100,100,100.00,0.02127435,0.06386615,15.39
16x16_02388.txt,100,100,100.00,0.04627494,0.07269252,37.25
16x16_02379.txt,100,100,100.00,0.07623377,0.09119039,56.91
16x16_02395.txt,100,100,100.00,0.01188575,0.03148531,7.99
16x16_02407.txt,100,100,100.00,0.01989674,0.03928910,17.29
16x16_02371.txt,100,100,100.00,0.15811778,0.22940081,105.28
16x16_02357.txt,100,100,100.00,0.17511258,0.21204957,106.00
16x16_02418.txt,100,100,100.00,0.02018749,0.05720696,14.31
16x16_02411.txt,100,100,100.00,0.07092287,0.09733852,49.96
16x16_02435.txt,100,100,100.00,0.05512483,0.06030988,38.03
16x16_02436.txt,100,100,100.00,0.04465207,0.08445087,31.12
16x16_02446.txt,100,100,100.00,0.00442399,0.00833858,2.62
16x16_02449.txt,100,100,100.00,0.00777573,0.00534652,4.77
16x16_02451.txt,100,100,100.00,0.02802450,0.04442440,21.34
16x16_02349.txt,100,100,100.00,0.34665874,0.39879183,202.86
16x16_02452.txt,100,100,100.00,0.04362410,0.08083046,30.30
16x16_02390.txt,100,100,100.00,0.27298818,0.31248076,173.41
16x16_02467.txt,100,100,100.00,0.04302588,0.07753344,32.82
16x16_02454.txt,100,100,100.00,0.07304408,0.08807311,48.92
16x16_02456.txt,100,100,100.00,0.07435386,0.11434612,47.71
16x16_02448.txt,100,100,100.00,0.17782382,0.15369469,119.04
16x16_02354.txt,100,100,100.00,0.44312499,0.39202621,269.22
16x16_02478.txt,100,100,100.00,0.00743597,0.01172375,5.79
16x16_02468.txt,100,100,100.00,0.03538294,0.05163483,23.84
16x16_02443.txt,100,100,100.00,0.21091887,0.27161725,134.35
16x16_02475.txt,100,100,100.00,0.03253951,0.06615211,23.60
16x16_02491.txt,100,100,100.00,0.01056022,0.01002301,9.54
16x16_02477.txt,100,100,100.00,0.03455529,0.06370429,24.35
16x16_02471.txt,100,100,100.00,0.05942934,0.08635224,42.12
16x16_02507.txt,100,100,100.00,0.03891234,0.04726633,31.66
16x16_02534.txt,100,100,100.00,0.01018032,0.01220682,8.97
16x16_02536.txt,100,100,100.00,0.01024700,0.01892889,7.76
16x16_02544.txt,100,100,100.00,0.02876857,0.05053060,18.84
16x16_02483.txt,100,100,100.00,0.09666047,0.11633800,68.00
16x16_02561.txt,100,100,100.00,0.02347593,0.05053311,16.75
16x16_02558.txt,100,100,100.00,0.07151919,0.10956918,53.56
16x16_02567.txt,100,100,100.00,0.02693807,0.04967316,19.16
16x16_02563.txt,100,100,100.00,0.05467301,0.09111512,36.74
16x16_02571.txt,100,100,100.00,0.03039356,0.05602540,18.91
16x16_02522.txt,100,100,100.00,0.21726196,0.23411105,132.32
16x16_02590.txt,100,100,100.00,0.06698328,0.09184079,44.26
16x16_02526.txt,100,100,100.00,0.22362066,0.24208048,138.78
16x16_02572.txt,100,100,100.00,0.08354470,0.15610263,57.92
16x16_02570.txt,100,100,100.00,0.12085638,0.13024028,70.75
16x16_02733.txt,100,100,100.00,0.03549349,0.06136815,26.37
16x16_02669.txt,100,100,100.00,0.05502821,0.10559006,37.17
16x16_02623.txt,100,100,100.00,0.12277393,0.20102326,79.92
16x16_02602.txt,100,100,100.00,0.15772802,0.13966768,94.27
16x16_02778.txt,100,100,100.00,0.04488607,0.08958788,30.37
16x16_02525.txt,100,100,100.00,0.42910242,0.64121660,263.83
16x16_02747.txt,100,100,100.00,0.15142379,0.18539967,94.85
16x16_02779.txt,100,100,100.00,0.02334735,0.04020760,17.33
16x16_02686.txt,100,100,100.00,0.23836329,0.26406015,143.79
16x16_02875.txt,100,100,100.00,0.04439974,0.07192401,27.23
16x16_02756.txt,100,100,100.00,0.14772738,0.22375130,93.45
16x16_02924.txt,100,100,100.00,0.01801624,0.03625926,12.47
16x16_02933.txt,100,100,100.00,0.00658943,0.01154912,4.53
16x16_02935.txt,100,100,100.00,0.00856341,0.01429859,7.28
16x16_02862.txt,100,100,100.00,0.11604687,0.14776114,72.28
16x16_02755.txt,100,100,100.00,0.26887516,0.32430550,167.23
16x16_02904.txt,100,100,100.00,0.08621938,0.15084165,54.77
16x16_02910.txt,100,100,100.00,0.06617978,0.09199225,46.84
16x16_02943.txt,100,100,100.00,0.01283562,0.01842221,12.62
16x16_02940.txt,100,100,100.00,0.03345635,0.06727987,25.43
16x16_02964.txt,100,100,100.00,0.03198182,0.07426402,22.40
16x16_02971.txt,100,100,100.00,0.03469285,0.06425554,23.93
16x16_02978.txt,100,100,100.00,0.02212615,0.06035602,16.14
16x16_02973.txt,100,100,100.00,0.08767718,0.11180461,71.39
16x16_02851.txt,100,100,100.00,0.23528082,0.27202896,169.79
16x16_02985.txt,100,100,100.00,0.12881644,0.19506123,94.55
16x16_02405.txt,100,100,100.00,1.29442119,1.64334213,825.67
