Instance File,Runs,Successes,Success Rate (%),Avg Time,Std Dev Time,Avg Cycles
inst25x25_40_80.txt,100,100,100.00,1.42106982,2.11665799,130.59
inst25x25_40_10.txt,100,100,100.00,1.42840357,1.86928821,131.23
inst25x25_40_57.txt,100,100,100.00,2.10599361,2.86942052,189.80
inst25x25_40_30.txt,100,100,100.00,2.41350452,3.11069453,218.93
inst25x25_40_79.txt,100,100,100.00,2.63653117,3.26835945,239.36
inst25x25_40_89.txt,100,100,100.00,1.57882809,1.85910259,149.19
inst25x25_40_50.txt,100,100,100.00,3.22590615,4.12334744,291.17
inst25x25_40_62.txt,100,100,100.00,3.96615009,4.59427814,364.16
inst25x25_40_99.txt,100,100,100.00,2.13350714,3.72156161,198.76
inst25x25_40_9.txt,100,100,100.00,3.19257983,3.91922461,294.29
inst25x25_45_14.txt,100,100,100.00,2.92506514,10.95209469,315.41
inst25x25_45_11.txt,100,100,100.00,3.71838056,4.36875112,417.40
inst25x25_45_18.txt,100,100,100.00,2.31754995,3.00721208,253.67
inst25x25_45_17.txt,100,100,100.00,3.16840762,4.29817821,346.51
inst25x25_45_16.txt,100,100,100.00,4.75231083,9.38680861,511.72
inst25x25_45_15.txt,100,100,100.00,7.74120556,8.64103264,849.82
inst25x25_45_23.txt,100,100,100.00,4.31084432,5.76571150,459.78
inst25x25_45_2.txt,100,100,100.00,5.48853760,8.15628747,600.93
inst25x25_45_19.txt,100,100,100.00,6.47468730,7.28650275,729.97
inst25x25_45_21.txt,100,100,100.00,7.82863323,11.37084383,822.89
inst25x25_45_32.txt,100,100,100.00,3.51482276,4.84532603,377.32
inst25x25_45_29.txt,100,100,100.00,5.01569739,5.77690614,542.23
inst25x25_45_3.txt,100,100,100.00,5.37630274,7.08153489,569.50
inst25x25_45_26.txt,100,100,100.00,7.24611794,10.58902520,797.26
inst25x25_45_33.txt,100,100,100.00,4.14498981,5.07329457,463.47
inst25x25_45_1.txt,100,99,99.00,17.81423476,18.48859758,1927.59
inst25x25_45_40.txt,100,100,100.00,2.12902344,3.81819503,232.48
inst25x25_45_24.txt,100,99,99.00,14.04221542,11.69222495,1551.75
inst25x25_45_37.txt,100,100,100.00,5.93389634,7.66571309,635.60
inst25x25_45_36.txt,100,100,100.00,7.32406047,7.92949002,789.39
inst25x25_45_46.txt,100,100,100.00,2.54681125,5.04504416,277.35
inst25x25_45_4.txt,100,100,100.00,7.91019328,11.56810764,879.00
inst25x25_45_51.txt,100,100,100.00,3.48600965,6.81681069,396.64
inst25x25_45_41.txt,100,100,100.00,4.74642643,7.85948321,510.19
inst25x25_45_52.txt,100,100,100.00,1.63129086,4.02410821,180.21
inst25x25_45_35.txt,100,100,100.00,13.80621397,17.38778740,1544.02
inst25x25_45_34.txt,100,100,100.00,14.99446921,17.69615340,1651.82
inst25x25_45_56.txt,100,100,100.00,3.75114328,5.99095504,416.00
inst25x25_45_54.txt,100,100,100.00,4.96762230,5.98798156,546.11
inst25x25_45_58.txt,100,100,100.00,5.89441851,7.07819311,668.13
inst25x25_45_59.txt,100,100,100.00,4.30102564,7.19551576,466.49
inst25x25_45_62.txt,100,100,100.00,4.16889265,5.34517489,471.25
inst25x25_45_57.txt,100,100,100.00,7.95294182,8.14198399,870.00
inst25x25_45_6.txt,100,100,100.00,6.92084097,8.15959659,767.66
inst25x25_45_64.txt,100,100,100.00,4.19813256,5.61583112,457.43
inst25x25_45_67.txt,100,100,100.00,3.62894270,4.73890302,392.51
inst25x25_45_65.txt,100,100,100.00,5.26091153,9.19773287,559.98
inst25x25_45_71.txt,100,100,100.00,2.42947108,2.71745654,264.27
inst25x25_45_73.txt,100,100,100.00,1.58380895,2.11864944,178.62
inst25x25_45_43.txt,100,100,100.00,18.70870402,19.62194337,2082.15
inst25x25_45_7.txt,100,100,100.00,4.68066053,4.54641698,500.23
inst25x25_45_76.txt,100,93,93.00,40.68674069,378.52132947,164.67
inst25x25_45_69.txt,100,87,87.00,8.09636838,12.83005293,892.71
inst25x25_45_75.txt,100,86,86.00,16.95446890,96.25582137,362.60
inst25x25_45_83.txt,100,97,97.00,1.47174591,2.00887812,163.72
inst25x25_45_72.txt,100,87,87.00,57.23079914,285.31281364,674.71
inst25x25_45_8.txt,100,85,85.00,29.12633275,229.71306118,446.80
inst25x25_45_84.txt,100,100,100.00,3.91530181,4.90097072,433.40
inst25x25_45_87.txt,100,100,100.00,3.03962730,4.47151795,331.40
inst25x25_45_85.txt,100,100,100.00,5.20158218,7.26030396,566.33
inst25x25_45_88.txt,100,100,100.00,2.95845825,4.81751777,326.58
