Instance File,Runs,Successes,Success Rate (%),Avg Time,Std Dev Time,Avg Cycles
inst25x25_40_10.txt,100,100,100.00,0.96943052,1.30377829,110.20
inst25x25_40_80.txt,100,100,100.00,1.20078813,1.37324204,133.80
inst25x25_40_57.txt,100,100,100.00,1.33897321,1.64697640,147.19
inst25x25_40_79.txt,100,100,100.00,1.88484285,2.44526953,206.87
inst25x25_40_62.txt,100,100,100.00,2.05819235,2.17915136,228.47
inst25x25_40_30.txt,100,100,100.00,2.25319063,3.03060191,246.40
inst25x25_40_99.txt,100,100,100.00,1.32794029,1.74108367,151.13
inst25x25_40_50.txt,100,100,100.00,2.72440141,3.00608006,296.17
inst25x25_40_89.txt,100,100,100.00,1.86963570,2.20932456,210.92
inst25x25_40_9.txt,100,100,100.00,2.20559224,2.54471873,245.30
inst25x25_45_14.txt,100,100,100.00,1.82811971,4.44643003,233.20
inst25x25_45_17.txt,100,100,100.00,2.31677957,3.08584922,298.84
inst25x25_45_18.txt,100,100,100.00,1.78372054,3.20796991,229.05
inst25x25_45_11.txt,100,100,100.00,3.25490347,4.32408117,422.09
inst25x25_45_16.txt,100,100,100.00,3.44736290,5.76531039,438.43
inst25x25_45_23.txt,100,100,100.00,2.83320883,3.68647952,359.97
inst25x25_45_15.txt,100,100,100.00,5.87120690,8.32187430,757.65
inst25x25_45_19.txt,100,100,100.00,4.77303351,5.20223969,630.28
inst25x25_45_21.txt,100,100,100.00,4.69547671,5.32407010,592.98
inst25x25_45_2.txt,100,100,100.00,5.45065871,9.00449290,704.08
inst25x25_45_29.txt,100,100,100.00,3.48813453,4.74311398,445.69
inst25x25_45_32.txt,100,100,100.00,2.13851892,3.54679125,269.27
inst25x25_45_3.txt,100,100,100.00,4.14818077,5.29414874,517.42
inst25x25_45_33.txt,100,100,100.00,3.12093063,3.46328602,409.15
inst25x25_45_26.txt,100,100,100.00,5.98371844,7.59150743,768.93
inst25x25_45_37.txt,100,100,100.00,5.23893421,7.95930577,661.05
inst25x25_45_36.txt,100,100,100.00,6.18406848,8.21375525,784.20
inst25x25_45_4.txt,100,100,100.00,6.27100866,7.98806158,818.31
inst25x25_45_24.txt,100,100,100.00,14.60774496,14.89072987,1903.73
inst25x25_45_40.txt,100,100,100.00,1.88404657,4.48378896,240.40
inst25x25_45_46.txt,100,100,100.00,2.10864605,3.38390608,270.12
inst25x25_45_41.txt,100,100,100.00,3.78616330,4.71868697,480.60
inst25x25_45_51.txt,100,100,100.00,3.45945092,9.59742843,457.85
inst25x25_45_1.txt,100,99,99.00,21.53002907,23.79254925,2729.47
inst25x25_45_52.txt,100,100,100.00,1.55178958,2.25846397,203.05
