Instance File,Runs,Successes,Success Rate (%),Avg Time,Std Dev Time,Avg Cycles
2020_00057.txt,100,100,100.00,0.01697615,0.01628348,54.87
2020_00004.txt,100,100,100.00,0.02206217,0.01820671,70.26
2020_00041.txt,100,100,100.00,0.02315173,0.03235587,67.42
2020_00021.txt,100,100,100.00,0.03049463,0.02716459,91.32
2020_00054.txt,100,100,100.00,0.03031505,0.03134723,92.45
2020_00081.txt,100,100,100.00,0.04308480,0.04596156,123.50
2020_00049.txt,100,100,100.00,0.04835200,0.04250119,127.99
2020_00095.txt,100,100,100.00,0.03316480,0.03073110,100.35
2020_00155.txt,100,100,100.00,0.02896923,0.03158662,80.47
2020_00175.txt,100,100,100.00,0.02237744,0.02523256,74.12
2020_00159.txt,100,100,100.00,0.03386826,0.03418235,102.68
2020_00153.txt,100,100,100.00,0.05607577,0.04916848,153.44
2020_00203.txt,100,100,100.00,0.02653008,0.03096275,77.33
2020_00179.txt,100,100,100.00,0.03565651,0.03493458,105.76
2020_00217.txt,100,100,100.00,0.03845075,0.04032154,110.83
2020_00223.txt,100,100,100.00,0.03732366,0.03657883,107.61
2020_00177.txt,100,100,100.00,0.05110657,0.05316402,147.64
2020_00231.txt,100,100,100.00,0.03726702,0.04039784,104.04
2020_00264.txt,100,100,100.00,0.05446440,0.05154247,150.92
2020_00333.txt,100,100,100.00,0.05419345,0.05932154,143.67
2020_00312.txt,100,100,100.00,0.05846041,0.05661216,149.30
2020_00242.txt,100,100,100.00,0.08103966,0.07935260,216.79
2020_00340.txt,100,100,100.00,0.07005204,0.06665491,183.25
2020_00357.txt,100,100,100.00,0.02798910,0.02671002,88.25
2020_00262.txt,100,100,100.00,0.09370241,0.07736867,244.92
2020_00341.txt,100,100,100.00,0.07111764,0.06281961,178.32
2020_00358.txt,100,100,100.00,0.02889861,0.02802843,88.02
2020_00361.txt,100,100,100.00,0.02590349,0.02141139,81.70
2020_00363.txt,100,100,100.00,0.02676087,0.02660846,86.35
2020_00374.txt,100,100,100.00,0.02236655,0.03213596,73.57
2020_00376.txt,100,100,100.00,0.02940494,0.03368570,90.85
2020_00403.txt,100,100,100.00,0.03616161,0.03361890,104.15
2020_00427.txt,100,100,100.00,0.04051442,0.04347915,127.80
2020_00429.txt,100,100,100.00,0.03798109,0.04875774,116.87
2020_00454.txt,100,100,100.00,0.03553440,0.04068814,108.14
2020_00483.txt,100,100,100.00,0.02654721,0.03212820,86.51
2020_00472.txt,100,100,100.00,0.04143968,0.04659126,118.60
2020_00466.txt,100,100,100.00,0.06682976,0.06238989,190.76
2020_00439.txt,100,100,100.00,0.07674449,0.07709298,206.43
2020_00490.txt,100,100,100.00,0.04189891,0.04203226,119.46
2020_00493.txt,100,100,100.00,0.03568127,0.03322613,106.44
2020_00491.txt,100,100,100.00,0.04213918,0.03576761,119.52
2020_00495.txt,100,100,100.00,0.04041990,0.04144164,124.64
2020_00504.txt,100,100,100.00,0.03686867,0.03837899,109.53
2020_00524.txt,100,100,100.00,0.03173247,0.03425878,96.08
2020_00616.txt,100,100,100.00,0.02681046,0.02651969,87.45
2020_00574.txt,100,100,100.00,0.03226742,0.03705270,93.38
2020_00570.txt,100,100,100.00,0.04213358,0.03402417,120.95
2020_00625.txt,100,100,100.00,0.02955456,0.02915434,88.47
2020_00619.txt,100,100,100.00,0.03052673,0.03328561,95.18
2020_00694.txt,100,100,100.00,0.02761894,0.02772617,85.02
2020_00696.txt,100,100,100.00,0.03223212,0.03140412,98.01
2020_00599.txt,100,100,100.00,0.07358676,0.07938462,203.77
