Instance File,Runs,Successes,Success Rate (%),Avg Time,Std Dev Time,Avg Cycles
inst25x25_45_3.txt,100,82,82.00,8.63837550,20.44290951,1282.07
inst25x25_50_99.txt,100,51,51.00,7.24437276,19.41211468,2115.14
inst25x25_40_89.txt,100,92,92.00,1.22579893,2.99460974,176.22
inst25x25_40_62.txt,100,95,95.00,1.77227138,5.25523157,350.52
inst25x25_45_2.txt,100,87,87.00,5.35973008,14.90534079,1418.78
inst25x25_45_85.txt,100,83,83.00,4.51662852,10.97563783,1193.96
inst25x25_45_46.txt,100,83,83.00,1.90993563,5.28350112,499.33
inst25x25_45_52.txt,100,96,96.00,2.33756036,9.34222260,600.65
inst25x25_45_87.txt,100,87,87.00,4.24697168,11.93422960,1097.40
inst25x25_45_93.txt,100,78,78.00,6.17547388,15.56475828,1643.33
inst25x25_50_71.txt,100,83,83.00,1.96466334,7.00595913,778.64
inst25x25_50_64.txt,100,75,75.00,3.08428653,10.01849244,1501.56
inst25x25_45_1.txt,100,40,40.00,11.86964155,22.49670835,3131.65
inst25x25_45_92.txt,100,90,90.00,1.87853491,5.91451569,512.62
inst25x25_45_86.txt,100,84,84.00,2.73732871,7.18421165,697.60
inst25x25_45_51.txt,100,88,88.00,2.67116411,6.83382523,777.17
