Instance File,Runs,Successes,Success Rate (%),Avg Time,Std Dev Time,Avg Cycles
2020_00057.txt,100,100,100.00,0.01485363,0.01444374,49.55
2020_00004.txt,100,100,100.00,0.02143593,0.01849757,68.79
2020_00041.txt,100,100,100.00,0.02795886,0.03354435,81.64
2020_00054.txt,100,100,100.00,0.02833622,0.02966491,85.87
2020_00021.txt,100,100,100.00,0.03025051,0.02564722,89.33
2020_00049.txt,100,100,100.00,0.04224232,0.04498618,117.09
2020_00155.txt,100,100,100.00,0.02938227,0.03043571,84.66
2020_00095.txt,100,100,100.00,0.04085856,0.03816630,117.90
2020_00159.txt,100,100,100.00,0.03208721,0.03304542,93.50
2020_00081.txt,100,100,100.00,0.04858763,0.04328979,135.02
2020_00175.txt,100,100,100.00,0.02155948,0.02017953,70.58
