Instance File,Runs,Successes,Success Rate (%),Avg Time,Std Dev Time,Avg Cycles
inst25x25_40_80.txt,100,100,100.00,4.48856107,6.54075505,450.17
inst25x25_40_10.txt,100,100,100.00,4.73224905,5.99550531,477.51
inst25x25_40_57.txt,100,100,100.00,7.75454402,10.73674265,766.28
inst25x25_40_89.txt,100,100,100.00,5.77510684,7.59087651,604.08
inst25x25_40_79.txt,100,100,100.00,10.61450325,11.76663993,1078.51
inst25x25_40_30.txt,100,100,100.00,11.28703717,13.17402147,1132.81
inst25x25_40_9.txt,100,100,100.00,8.58847523,14.47239878,884.73
inst25x25_40_50.txt,100,100,100.00,13.74030532,14.80887971,1380.82
inst25x25_45_14.txt,100,100,100.00,2.49130640,3.45541964,331.90
inst25x25_40_99.txt,100,100,100.00,6.45488272,11.02690209,670.36
inst25x25_40_62.txt,100,100,100.00,17.14918673,17.28164527,1762.93
inst25x25_45_18.txt,100,100,100.00,4.77636563,6.70311341,659.44
inst25x25_45_11.txt,100,100,100.00,9.54322833,10.00306026,1387.52
inst25x25_45_17.txt,100,100,100.00,7.90270658,9.90500847,1155.47
inst25x25_45_16.txt,100,100,100.00,8.50707695,8.95910039,1281.35
inst25x25_45_19.txt,100,100,100.00,14.66936034,13.40496228,2527.67
inst25x25_45_23.txt,100,100,100.00,11.78577739,13.18362681,1940.90
inst25x25_45_2.txt,100,100,100.00,16.11026433,16.22030907,2799.79
inst25x25_45_15.txt,100,99,99.00,21.30413241,20.09332885,3467.45
inst25x25_45_21.txt,100,100,100.00,18.07256487,17.67925689,2989.25
inst25x25_45_32.txt,100,100,100.00,4.70496420,6.69733687,781.71
inst25x25_45_29.txt,100,100,100.00,10.04685579,13.86237455,1692.67
inst25x25_45_26.txt,100,100,100.00,12.26124085,13.20052147,2152.60
inst25x25_45_33.txt,100,100,100.00,9.75545757,10.56335259,1640.50
inst25x25_45_3.txt,100,100,100.00,18.09742511,18.12084597,2896.21
inst25x25_45_1.txt,100,86,86.00,35.40278894,28.06971248,5890.98
inst25x25_45_36.txt,100,100,100.00,15.98800051,15.13853242,2640.07
inst25x25_45_40.txt,100,100,100.00,3.11295089,3.67745781,529.41
inst25x25_45_37.txt,100,100,100.00,14.36356491,15.11482062,2430.67
inst25x25_45_46.txt,100,100,100.00,5.01970372,5.86211649,860.90
inst25x25_45_41.txt,100,100,100.00,8.43147499,9.28188815,1438.43
inst25x25_45_34.txt,100,97,97.00,25.45579702,23.55980816,4399.20
inst25x25_45_4.txt,100,100,100.00,18.96039798,21.74288997,3345.79
inst25x25_45_52.txt,100,100,100.00,4.27097775,6.01383433,719.70
inst25x25_45_51.txt,100,100,100.00,6.69407778,8.15641229,1182.72
inst25x25_45_54.txt,100,100,100.00,9.73520579,10.55062623,1669.69
inst25x25_45_56.txt,100,100,100.00,8.42805225,9.29200162,1456.76
inst25x25_45_35.txt,100,91,91.00,31.78643441,28.15401924,5715.38
inst25x25_45_59.txt,100,100,100.00,8.27655640,9.66403884,1385.27
inst25x25_45_62.txt,100,100,100.00,7.23768101,9.98411116,1279.45
inst25x25_45_58.txt,100,100,100.00,17.53269160,16.37464277,3132.65
inst25x25_45_57.txt,100,100,100.00,19.79246572,20.16868716,3365.76
