Instance File,Runs,Successes,Success Rate (%),Avg Time,Std Dev Time,Avg Cycles
inst25x25_40_10.txt,100,100,100.00,3.37530920,5.47750983,339.59
inst25x25_40_80.txt,100,100,100.00,3.67309247,5.99680415,367.06
inst25x25_40_57.txt,100,100,100.00,7.27261672,8.90280185,716.23
inst25x25_40_79.txt,100,100,100.00,8.57554525,11.97120931,867.60
inst25x25_40_89.txt,100,100,100.00,5.99539113,8.82408925,624.07
inst25x25_40_30.txt,100,100,100.00,9.98254691,11.83552240,996.71
inst25x25_40_99.txt,100,100,100.00,4.82803852,6.49749711,499.24
inst25x25_40_9.txt,100,100,100.00,8.50813816,9.76625628,870.37
inst25x25_45_14.txt,100,100,100.00,2.79438789,3.98209497,370.10
inst25x25_40_50.txt,100,100,100.00,14.09544427,15.37988360,1409.49
inst25x25_40_62.txt,100,100,100.00,16.34491148,14.54586459,1672.51
inst25x25_45_11.txt,100,100,100.00,9.84492957,11.33169830,1331.38
inst25x25_45_16.txt,100,100,100.00,8.00520291,9.32429088,1042.41
inst25x25_45_18.txt,100,100,100.00,6.27680632,7.83220322,808.17
inst25x25_45_17.txt,100,100,100.00,10.17310058,13.61387408,1294.28
inst25x25_45_23.txt,100,100,100.00,13.06466525,16.46748102,1658.61
inst25x25_45_2.txt,100,100,100.00,17.39177425,20.23293657,2322.50
inst25x25_45_19.txt,100,100,100.00,20.58049420,20.82813168,2761.44
inst25x25_45_15.txt,100,100,100.00,26.67196413,27.89382667,3510.21
inst25x25_45_32.txt,100,100,100.00,6.99048651,7.14501898,925.47
inst25x25_45_26.txt,100,100,100.00,14.61824488,17.02824355,2096.46
inst25x25_45_21.txt,100,98,98.00,26.01543673,26.29266760,3432.44
inst25x25_45_29.txt,100,100,100.00,13.51399889,13.72223898,1954.44
inst25x25_45_33.txt,100,100,100.00,9.30934937,11.06313515,1612.23
inst25x25_45_1.txt,100,86,86.00,35.10169907,29.29246715,5029.28
inst25x25_45_3.txt,100,100,100.00,23.85426939,21.10114052,3589.49
inst25x25_45_40.txt,100,100,100.00,3.23840671,4.54801471,552.08
inst25x25_45_36.txt,100,100,100.00,18.59040586,17.95134489,3141.88
inst25x25_45_37.txt,100,100,100.00,16.03790203,15.98786060,2734.99
inst25x25_45_4.txt,100,99,99.00,15.52242760,18.14745792,2751.45
inst25x25_45_41.txt,100,100,100.00,9.30557917,10.12846135,1590.47
inst25x25_45_34.txt,100,99,99.00,26.01588522,26.38601836,4559.62
inst25x25_45_46.txt,100,100,100.00,5.65654533,6.78462543,970.89
inst25x25_45_52.txt,100,100,100.00,4.61789137,5.90053231,779.69
inst25x25_45_51.txt,100,100,100.00,6.36811851,7.32521932,1128.02
inst25x25_45_56.txt,100,100,100.00,7.45247926,7.62326392,1296.86
inst25x25_45_54.txt,100,100,100.00,11.15112068,12.60739136,1918.27
inst25x25_45_59.txt,100,100,100.00,8.06417592,8.39473990,1361.30
inst25x25_45_58.txt,100,100,100.00,17.03330888,15.87500812,3079.96
inst25x25_45_24.txt,100,68,68.00,53.42087729,35.20883862,8679.74
inst25x25_45_35.txt,100,89,89.00,43.83713475,33.79863484,7938.12
inst25x25_45_62.txt,100,100,100.00,8.89944016,9.85250323,1600.31
inst25x25_45_57.txt,100,100,100.00,25.13581099,23.89215118,4319.55
inst25x25_45_64.txt,100,100,100.00,8.25275938,9.85031947,1396.00
inst25x25_45_6.txt,100,100,100.00,20.77495965,21.90673647,3624.11
inst25x25_45_65.txt,100,100,100.00,8.34294904,8.83406581,1391.55
inst25x25_45_67.txt,100,100,100.00,11.57247833,14.71916580,1951.54
inst25x25_45_69.txt,100,100,100.00,9.85440527,10.33308292,1775.66
inst25x25_45_71.txt,100,100,100.00,6.75669265,10.07984365,1117.78
inst25x25_45_73.txt,100,100,100.00,3.08303363,4.26631750,538.77
inst25x25_45_7.txt,100,100,100.00,10.60411611,13.67651488,1772.82
inst25x25_45_75.txt,100,100,100.00,5.66814985,7.15532986,950.73
inst25x25_45_76.txt,100,100,100.00,5.01980428,5.59012099,866.06
inst25x25_45_8.txt,100,100,100.00,5.03012900,6.22444346,853.86
inst25x25_45_83.txt,100,100,100.00,4.14473034,5.58093998,703.71
inst25x25_45_84.txt,100,100,100.00,5.25221386,6.07596169,919.28
inst25x25_45_43.txt,100,90,90.00,52.05094377,34.44455268,9276.09
inst25x25_45_87.txt,100,100,100.00,6.37945710,6.12078451,1074.90
inst25x25_45_72.txt,100,98,98.00,25.51392564,25.23557175,4301.21
inst25x25_45_82.txt,100,100,100.00,18.23381393,18.41764563,3226.74
inst25x25_45_88.txt,100,100,100.00,4.41511403,5.20201960,779.39
inst25x25_45_86.txt,100,100,100.00,13.92079555,14.25931284,2300.28
inst25x25_45_92.txt,100,100,100.00,3.28499034,3.41554317,581.62
inst25x25_45_85.txt,100,100,100.00,21.14218176,22.19051357,3625.76
inst25x25_45_90.txt,100,100,100.00,10.30344020,11.03343279,1727.38
inst25x25_45_96.txt,100,100,100.00,4.34297432,4.66235485,718.83
inst25x25_45_63.txt,100,84,84.00,44.01430207,32.33184103,7687.52
inst25x25_50_1.txt,100,100,100.00,0.97719179,1.47150360,225.08
inst25x25_50_11.txt,100,100,100.00,0.38555788,0.59715693,94.74
inst25x25_45_99.txt,100,100,100.00,5.07606768,5.60244597,879.83
inst25x25_50_16.txt,100,100,100.00,0.31567219,0.50129088,74.15
inst25x25_50_14.txt,100,100,100.00,0.65134305,0.79248147,169.07
inst25x25_50_17.txt,100,100,100.00,1.08057260,1.57811028,265.61
inst25x25_50_21.txt,100,100,100.00,0.26667093,0.51521288,71.46
inst25x25_50_26.txt,100,100,100.00,2.81286571,3.19577587,732.19
inst25x25_50_18.txt,100,100,100.00,4.26580471,5.14872109,1039.05
inst25x25_50_29.txt,100,100,100.00,1.20162056,1.82302788,259.06
inst25x25_50_44.txt,100,100,100.00,0.69640644,0.93512676,163.88
inst25x25_45_89.txt,100,99,99.00,23.45056709,24.63194796,3919.67
inst25x25_50_50.txt,100,100,100.00,3.04697429,3.19502405,644.05
inst25x25_50_34.txt,100,100,100.00,7.81913254,8.30148702,1640.89
inst25x25_50_64.txt,100,100,100.00,0.71255841,1.05659862,186.89
inst25x25_50_57.txt,100,100,100.00,4.02880589,4.74925547,885.52
inst25x25_50_51.txt,100,100,100.00,6.52373368,7.15487463,1442.31
inst25x25_50_80.txt,100,100,100.00,0.88232426,1.12641497,217.47
inst25x25_50_71.txt,100,100,100.00,1.16855920,1.63650279,276.89
inst25x25_50_82.txt,100,100,100.00,1.16364280,1.72479778,280.93
inst25x25_50_83.txt,100,100,100.00,1.00972962,1.55853510,229.95
inst25x25_50_86.txt,100,100,100.00,0.72919480,1.00997217,186.90
inst25x25_45_77.txt,100,84,84.00,41.59016417,34.44469582,7077.10
inst25x25_50_92.txt,100,100,100.00,0.16955905,0.40806751,48.13
inst25x25_50_69.txt,100,100,100.00,4.72672763,5.24751262,1154.37
inst25x25_50_93.txt,100,100,100.00,1.93025400,2.26839915,465.99
inst25x25_45_95.txt,100,97,97.00,28.02362003,25.65839937,4920.22
inst25x25_45_93.txt,100,98,98.00,29.85164841,29.09360562,5141.05
inst25x25_50_91.txt,100,100,100.00,2.78247396,3.57562942,635.86
inst25x25_50_9.txt,100,100,100.00,3.45277442,4.01215981,848.84
inst25x25_50_99.txt,100,100,100.00,0.83683567,1.06684031,242.70
inst25x25_50_94.txt,100,100,100.00,2.61570526,3.03891757,649.51
inst25x25_45_97.txt,100,61,61.00,49.93995393,36.80095465,10995.41
