Instance File,Runs,Successes,Success Rate (%),Avg Time,Std Dev Time,Avg Cycles
inst25x25_50_69.txt,100,96,96.00,13.60585580,23.34329269,2414.46
inst25x25_50_82.txt,100,100,100.00,1.91832033,3.98565853,354.23
inst25x25_40_50.txt,100,100,100.00,3.38888887,4.82247650,379.66
inst25x25_40_79.txt,100,100,100.00,1.71656109,2.07593894,195.02
inst25x25_50_1.txt,100,98,98.00,2.19331028,5.30285691,374.53
inst25x25_50_83.txt,100,100,100.00,6.47283105,18.01625657,1331.32
inst25x25_45_75.txt,100,100,100.00,2.52941967,7.12449394,472.17
inst25x25_45_77.txt,100,100,100.00,11.20010943,11.91459082,2123.23
inst25x25_45_63.txt,100,98,98.00,16.13304285,16.94532777,3117.98
inst25x25_45_88.txt,100,100,100.00,1.60686639,2.41225928,331.38
inst25x25_50_80.txt,100,100,100.00,4.05196084,7.40399500,1126.09
inst25x25_50_94.txt,100,100,100.00,14.22805772,21.36017167,3356.63
inst25x25_50_57.txt,100,97,97.00,5.48510799,9.91208345,1332.19
inst25x25_45_89.txt,100,100,100.00,3.95743243,4.50758827,787.70
inst25x25_45_62.txt,100,100,100.00,1.95803374,3.12632645,416.62
inst25x25_45_76.txt,100,100,100.00,0.83613836,1.31772345,175.73
inst25x25_45_72.txt,100,100,100.00,4.82029131,6.06594037,966.97
inst25x25_45_99.txt,100,100,100.00,1.71034373,2.43854035,356.12
inst25x25_40_80.txt,100,100,100.00,0.62206883,0.94551337,104.13
inst25x25_40_57.txt,100,100,100.00,1.04038215,1.40599602,169.02
inst25x25_50_91.txt,100,89,89.00,10.80732953,20.45890957,2716.12
inst25x25_45_67.txt,100,100,100.00,1.99587122,1.93778707,403.36
inst25x25_45_73.txt,100,100,100.00,0.82730018,1.41698704,172.94
inst25x25_45_65.txt,100,100,100.00,2.24444000,3.11354817,450.05
inst25x25_45_71.txt,100,100,100.00,1.49382754,1.90186880,299.58
inst25x25_45_59.txt,100,96,96.00,1.58205878,1.90663789,332.28
inst25x25_50_44.txt,100,100,100.00,4.15684818,9.80007393,1049.39
inst25x25_50_50.txt,100,100,100.00,15.76375882,93.96252464,1522.43
inst25x25_50_93.txt,100,89,89.00,10.34422154,18.28088394,1948.51
inst25x25_50_92.txt,100,95,95.00,1.08914253,5.68046309,143.68
inst25x25_50_86.txt,100,94,94.00,4.39043035,12.81287297,654.61
inst25x25_50_51.txt,100,84,84.00,16.29926263,27.57973476,2790.35
inst25x25_45_8.txt,100,100,100.00,3.73050350,6.33610171,522.88
inst25x25_45_58.txt,100,100,100.00,4.89882032,5.92669502,734.47
inst25x25_45_64.txt,100,100,100.00,2.80422898,3.31213177,399.78
inst25x25_45_17.txt,100,100,100.00,2.23300088,2.92325330,302.47
inst25x25_45_16.txt,100,100,100.00,3.53676621,5.32936376,491.32
inst25x25_45_14.txt,100,100,100.00,1.28130502,2.47048658,179.16
inst25x25_50_21.txt,100,100,100.00,2.50509041,7.70814000,501.15
inst25x25_40_30.txt,100,100,100.00,2.19926442,2.75037294,250.04
inst25x25_50_34.txt,100,100,100.00,5.63319864,12.98298406,938.30
inst25x25_40_9.txt,100,100,100.00,1.38989911,1.90206102,226.96
inst25x25_45_15.txt,100,100,100.00,3.63041767,4.30828941,740.61
inst25x25_45_29.txt,100,100,100.00,3.20989773,4.14445925,521.16
inst25x25_45_11.txt,100,100,100.00,3.41080851,4.20525379,498.33
inst25x25_50_18.txt,100,46,46.00,7.42474580,13.29206731,1894.57
inst25x25_50_26.txt,100,72,72.00,13.79908251,23.88845576,3746.46
inst25x25_45_36.txt,100,100,100.00,4.42054794,5.01802725,860.41
inst25x25_50_17.txt,100,87,87.00,5.17338054,12.77807824,1371.20
inst25x25_50_16.txt,100,100,100.00,1.20976819,4.19473197,294.18
inst25x25_45_37.txt,100,100,100.00,3.50659712,4.31168233,696.10
inst25x25_45_23.txt,100,100,100.00,2.11169244,2.85098461,413.72
inst25x25_45_35.txt,100,100,100.00,9.99164015,13.30996034,2024.05
inst25x25_45_21.txt,100,100,100.00,3.37440920,3.38591651,658.19
inst25x25_50_14.txt,100,100,100.00,2.98118176,9.31848720,845.60
inst25x25_40_10.txt,100,100,100.00,0.87588663,1.17720638,141.21
inst25x25_50_29.txt,14724966,410.09
inst25x25_45_34.txt,100,100,100.00,8.29068754,8.64526631,1561.14
inst25x25_45_24.txt,100,100,100.00,12.65651370,15.65793107,1818.55
inst25x25_45_18.txt,100,100,100.00,1.58043684,2.08339037,226.85
inst25x25_50_11.txt,100,100,100.00,2.95073435,8.94343851,575.42
inst25x25_45_19.txt,100,100,100.00,4.41495606,4.91045698,650.63
inst25x25_45_33.txt,100,100,100.00,3.12609258,5.46861264,449.09
inst25x25_45_32.txt,100,100,100.00,1.95442583,2.72394111,273.68
inst25x25_45_26.txt,100,100,100.00,5.61474770,9.95498536,789.65
inst25x25_45_69.txt,100,99,99.00,8.37621357,15.83701492,1188.62
inst25x25_45_41.txt,100,100,100.00,3.76179109,4.80755909,527.55
inst25x25_45_82.txt,100,96,96.00,8.84609085,14.42597097,1065.23
inst25x25_45_96.txt,100,100,100.00,1.47809387,1.93326546,208.06
inst25x25_50_9.txt,100,100,100.00,6.62706248,9.46177997,1227.96
inst25x25_45_4.txt,100,100,100.00,5.39461176,6.90054439,787.38
inst25x25_45_97.txt,100,54,54.00,40.50578339,35.49286488,5888.07
inst25x25_45_83.txt,100,100,100.00,1.32070210,2.25925337,189.27
inst25x25_45_54.txt,100,100,100.00,3.58717622,3.51717258,519.90
inst25x25_45_40.txt,100,100,100.00,1.69730778,6.32329749,242.77
inst25x25_45_56.txt,100,100,100.00,4.64863596,9.20499862,664.50
inst25x25_45_95.txt,100,95,95.00,13.83515485,18.47971113,1917.59
inst25x25_45_6.txt,100,100,100.00,4.96534967,6.28339166,706.37
inst25x25_40_99.txt,100,100,100.00,0.91927544,1.26731306,133.92
inst25x25_45_7.txt,100,100,100.00,2.63910653,3.28760883,494.85
inst25x25_45_43.txt,100,100,100.00,11.51640855,12.50695927,2278.61
inst25x25_45_57.txt,100,100,100.00,3.67182425,4.08421498,723.01
inst25x25_45_90.txt,100,100,100.00,1.80965897,2.19903528,350.23
inst25x25_45_84.txt,100,100,100.00,2.37628778,4.30374911,463.07
inst25x25_45_3.txt,100,100,100.00,3.08783453,3.77549839,576.12
inst25x25_50_99.txt,100,100,100.00,12.04538062,19.21433205,3023.23
inst25x25_40_89.txt,100,100,100.00,0.96247645,1.36260259,157.37
inst25x25_40_62.txt,100,100,100.00,1.88125261,2.18492861,298.58
inst25x25_45_2.txt,100,100,100.00,2.48346438,3.30464618,488.29
inst25x25_45_85.txt,100,100,100.00,3.07283534,3.67034551,595.32
inst25x25_45_46.txt,100,100,100.00,2.26737485,7.31819277,429.79
inst25x25_45_52.txt,100,100,100.00,1.17931150,1.62533720,225.69
inst25x25_45_87.txt,100,100,100.00,1.90018018,3.69608249,359.87
inst25x25_45_93.txt,100,100,100.00,7.21311877,8.25669787,1395.35
inst25x25_50_71.txt,100,100,100.00,1.42784344,5.15178986,352.30
inst25x25_50_64.txt,100,96,96.00,9.85981408,21.72644964,2712.33
inst25x25_45_1.txt,100,99,99.00,12.63627641,16.01302273,2414.34
inst25x25_45_92.txt,100,100,100.00,1.17898336,3.86296472,235.48
inst25x25_45_86.txt,100,100,100.00,3.56434480,4.11878223,666.60
inst25x25_45_51.txt,100,100,100.00,1.73352711,2.38208378,346.60
